186;302	3;891717742
50;100	2;877052400
504;441	4;887911314
500;552	1;883876738
918;792	3;891986904
721;304	3;877137285
743;744	5;881277892
870;239	3;875680597
943;200	4;888639388
704;135	5;891397305
545;28	4;884133814
489;322	5;891366571
731;143	5;886182827
630;239	4;885668061
271;506	4;885849052
664;494	5;878089975
227;823	2;879035599
290;402	4;880474422
757;206	4;888445683
815;712	3;878696563
912;194	4;875966238
251;1	4;886272009
248;79	3;884534992
940;89	4;885921828
899;193	3;884121946
739;55	1;886958972
669;216	3;892550170
134;508	3;891732726
870;1267	2;879270213
921;125	3;879379774
676;546	3;892686371
308;211	4;887737535
184;371	5;889909840
855;179	3;879825528
642;588	5;886131546
602;294	5;888637987
94;51	3;891721026
707;1168	3;886287990
564;272	3;888718415
894;904	4;890409804
663;763	5;889492614
805;122	5;881705350
591;64	5;891031203
238;257	4;883576261
326;588	3;879875691
313;427	5;891014029
393;1225	3;889731820
403;147	5;879786052
618;895	3;891309929
788;546	3;880871429
768;742	3;880136033
313;89	5;891014373
870;715	3;875680597
506;496	5;874873615
458;76	4;886398121
804;498	5;879442239
597;477	5;875339970
919;217	4;875373669
940;427	5;885921451
666;188	5;880314564
326;568	4;879876882
886;475	5;876031501
804;401	2;879445798
796;1522	3;893194740
443;269	3;883504564
705;69	3;883518834
549;1	5;881672182
498;317	3;881957625
406;282	3;879539987
221;847	4;875244051
757;98	4;888445767
417;161	3;879647519
712;365	3;874730234
630;465	1;885668203
297;485	3;875240267
417;163	4;879647604
922;222	4;891447681
734;173	3;891025247
937;126	4;876769374
741;274	4;891019587
921;560	2;879380981
880;188	4;880167842
621;692	4;874962614
630;819	3;885667108
804;172	4;879442001
279;1001	4;882160106
409;657	3;881108126
589;688	4;883352707
447;201	2;878855723
757;151	4;888444684
608;83	5;880406862
627;591	3;879530205
271;566	4;885848707
87;252	3;879876224
551;97	5;892777013
643;88	2;891449417
825;593	3;880755468
666;527	4;880139253
707;880	2;887860711
168;276	1;884287642
326;9	1;879875852
632;356	4;879459248
757;742	4;888444563
216;315	5;883981859
480;152	4;891208390
929;174	3;879640329
677;7	4;889399171
894;13	4;882404137
687;300	4;884652089
846;452	3;883950950
634;25	4;877018125
751;1	3;889132162
545;167	3;879900731
591;956	4;891031286
666;180	4;880139562
798;946	2;875639889
456;550	2;881375381
85;141	3;879829042
109;53	4;880583336
899;73	4;884121720
712;495	4;874730520
489;323	5;891445388
709;423	3;879846741
56;238	5;892676885
460;124	4;882912150
751;216	4;889133602
174;240	1;886434241
723;322	2;880499254
857;275	5;883432663
550;222	4;883425979
943;188	4;888639269
436;50	4;887769415
773;6	3;888538620
551;587	4;892783525
159;291	4;880485766
498;179	4;881961133
654;597	4;887864812
618;154	3;891308615
881;528	5;876538536
642;1078	5;885604239
788;684	5;880868401
471;82	5;889827822
894;14	4;880416472
916;48	5;880844861
589;339	5;883352494
894;909	3;889469007
889;721	3;880179536
884;100	5;876858820
406;466	4;879446228
669;150	3;892549477
94;411	3;891724508
705;546	3;883427377
489;897	2;891448565
913;222	3;881037459
218;153	4;877488692
911;727	2;892842738
38;1028	5;892432624
39;301	3;891400280
538;527	3;877364067
846;91	4;883948417
551;720	2;892784744
764;405	4;876243772
860;949	3;885991163
707;168	3;886286170
406;281	3;879540296
586;118	4;884062671
827;689	3;882201884
393;627	4;889729296
586;159	4;884065719
541;278	2;883875063
739;751	3;886825083
916;702	3;880845157
825;591	4;880755943
276;554	2;874795823
938;281	2;891356594
899;257	4;884120185
773;462	5;888538776
435;193	3;884131243
707;6	3;886285627
422;237	4;875130230
796;69	5;892662483
92;322	3;890251700
766;414	4;891310150
429;582	3;882384950
560;24	2;879976772
771;892	5;886640606
846;1209	1;883950858
452;625	3;875562159
906;15	3;879435415
763;230	3;878923288
627;199	5;879529702
345;570	2;884993662
871;121	4;888193275
899;746	4;884121512
760;365	5;875668737
74;315	5;888333194
387;399	3;886482969
894;885	2;887044250
924;286	3;884337043
881;4	3;876538286
709;62	3;879848590
666;484	4;880139149
43;277	1;883955498
889;79	3;880179705
715;196	4;875964131
728;124	3;879443155
545;403	5;879899380
738;169	5;892844079
505;183	3;889333392
805;418	2;881695527
806;240	2;882385455
880;1052	1;880175503
460;312	4;882910837
500;1048	3;883865532
872;1028	3;888479434
717;327	3;884641681
704;208	3;891397262
798;220	3;875295810
798;90	3;875914860
307;132	4;879283333
789;111	3;880332400
705;1035	4;883427737
815;494	5;878696093
916;235	3;880843749
659;660	3;891384798
429;789	4;882385443
878;140	2;880870486
714;111	3;892777330
406;924	4;879540228
731;213	5;886183515
943;794	3;888640143
109;810	3;880583410
313;127	5;891013620
487;229	3;884042207
938;181	5;891356390
884;509	4;876859090
663;475	4;889492435
922;418	4;891448580
422;333	4;875655986
860;381	3;885990998
170;678	4;886623680
722;322	3;891280402
327;47	4;887746553
624;544	4;879792557
579;289	2;880951569
479;670	3;879461530
918;921	4;891988029
664;654	5;876526604
616;326	3;891224590
796;228	5;892761629
880;1270	3;880175187
597;1016	4;875342355
924;632	4;885458121
291;760	2;874834037
506;449	2;885135882
751;402	3;889298216
922;174	5;891449021
734;478	4;891022849
931;250	2;891036673
802;563	3;875985976
663;100	4;889492503
344;1020	5;884814457
757;895	4;888443483
665;56	5;884294611
852;840	3;891036866
456;265	3;881374048
56;298	4;892683695
585;20	4;891285658
735;304	4;876697679
70;1145	3;884151622
434;118	5;886724873
192;1265	3;881366585
1;198	5;878542717
773;431	1;888540063
385;533	4;879440602
709;232	5;879848590
776;28	5;891628895
889;1014	2;880177778
574;288	4;891279174
749;661	5;878847576
591;168	3;891031724
167;606	4;892738452
749;435	4;878847888
413;515	5;879969591
856;322	4;891489593
763;702	3;878917877
590;1061	2;879439538
271;496	5;885849140
846;66	4;883949290
543;1159	5;875665787
542;94	3;886533021
870;673	5;875679721
643;68	3;891447338
624;690	4;879791962
717;130	2;884642958
886;790	4;876034095
879;222	4;887761460
927;300	5;879176156
301;15	4;882074460
520;871	1;885170547
500;919	3;883865341
141;984	4;886447880
885;318	5;885714093
452;50	5;875264825
557;252	3;880485846
610;484	3;888703507
753;427	5;891401712
771;243	3;886640629
889;204	4;880179757
665;286	4;884289850
111;286	4;891680076
721;56	3;877150031
889;4	3;880180765
886;1046	2;876033755
588;762	4;890026705
924;923	5;886327748
881;546	4;876536012
643;405	3;891445859
916;182	3;880844123
659;135	3;891383412
715;205	5;875964410
738;227	4;875353533
176;285	5;886047963
871;96	5;888193177
846;692	3;883949594
635;874	3;878878714
605;302	4;879365132
634;591	4;875729535
880;418	4;880241256
134;678	4;891732271
406;73	2;880131704
429;616	3;882386333
749;1092	3;878850703
748;647	3;879454602
764;845	4;876242972
11;196	5;891904270
879;597	2;887761229
540;257	4;882157584
374;713	1;880935656
926;303	3;888351713
919;878	2;875288443
715;81	4;875963112
524;855	4;884634911
632;549	3;879459210
940;683	3;884800988
695;354	4;888806056
766;205	5;891309975
563;255	5;880506528
749;705	4;878847612
846;542	3;883950712
908;357	3;879723046
709;413	2;879848209
622;96	5;882592449
303;17	4;879466830
308;293	4;887741415
610;51	5;888703523
186;1213	3;879023882
29;303	4;882820686
771;8	5;880659583
895;50	5;879438062
712;652	3;876251407
899;239	3;884121946
886;582	1;876032029
710;282	2;882063921
184;792	4;889909840
397;693	4;885349955
316;58	3;880854267
707;485	4;886287079
659;212	4;891387227
487;24	4;883444558
793;823	3;875104648
776;947	2;891628836
710;198	4;883705435
624;316	4;891961232
856;326	2;891489450
916;190	4;880846339
320;1052	2;884749097
889;207	3;880179785
846;1451	4;883948089
135;581	4;879857931
735;181	4;876698604
804;474	4;879441524
651;683	3;880126096
244;651	4;880606069
381;124	5;892697690
912;97	4;875966783
844;89	3;877387857
785;1	4;879439137
751;372	3;889297990
860;313	4;885145375
478;153	3;889396212
700;174	4;884493862
754;459	4;879451805
551;433	5;892777787
592;123	4;882608573
605;210	3;879424452
145;98	5;875271896
517;311	3;892660034
316;427	5;880853704
449;268	2;880410988
297;147	3;874955183
943;73	3;888639598
776;355	3;892210668
447;535	4;878854954
323;98	4;878739699
600;187	5;888451750
922;98	5;891447665
669;187	5;892550170
806;156	4;882388128
881;435	3;876538796
938;840	2;891357190
775;344	5;891032777
721;15	4;877140632
540;15	3;882157084
916;527	4;880845135
70;257	4;884063946
280;68	3;891701066
776;181	4;891628916
707;766	3;886287051
504;559	5;887840745
99;678	2;885678479
912;185	3;875966065
937;293	4;876769530
373;739	3;877111819
899;710	3;884122619
413;333	2;879968933
781;87	4;879634340
872;1061	4;888479701
894;324	3;879896168
766;185	4;891310038
623;15	4;891032375
768;313	5;883835026
741;7	3;891040277
805;545	1;881705488
766;187	4;891309053
593;735	4;886193600
619;326	2;885953601
717;343	4;884641983
870;646	4;875050524
926;325	1;888636269
648;436	5;884883476
919;919	2;875288805
83;79	5;887665423
654;121	4;887863757
30;164	4;875060217
781;327	4;879633862
934;488	5;891192197
707;279	3;886285627
678;276	5;879544952
594;19	3;874781004
934;648	3;891190695
926;315	4;888351623
881;395	3;876538322
815;993	2;878691939
830;197	4;891464415
297;367	2;875239018
328;586	1;885048666
671;203	3;884035173
577;465	4;880474851
818;300	2;891870222
588;468	3;890015835
62;22	4;879373820
643;128	3;891447617
378;370	2;880333494
548;50	5;891044304
346;472	4;874950937
389;187	5;879990996
479;831	2;879460562
347;121	3;881652535
318;898	4;884470237
870;505	4;880584752
627;233	2;879531351
524;12	3;884634646
577;409	5;880470682
598;895	2;886710977
504;928	4;887831353
938;1014	4;891356632
889;22	3;880178158
664;582	1;876525044
751;347	4;887134587
378;83	4;880045989
846;414	4;883949771
577;179	2;880474829
57;15	4;883697223
751;96	4;889133154
671;849	3;884036050
796;785	5;893047287
746;204	5;885075539
904;451	4;879735584
766;577	3;891310934
642;1053	3;886207279
406;1197	3;879539884
916;246	5;880843318
506;607	4;874874851
32;455	2;883717796
922;949	5;891454320
447;118	4;878854578
881;526	5;876538251
881;125	5;876536745
881;405	4;876536667
593;405	3;875659943
916;213	4;880844675
704;187	4;891397143
894;121	3;880993662
805;554	1;881695080
695;323	2;888806292
94;1135	4;891722646
479;408	5;879460091
398;71	5;875743517
712;724	3;874957268
622;375	2;882592625
642;405	3;885606946
659;423	4;891384414
893;412	3;874829249
938;370	5;891357137
279;946	3;875313032
796;1048	2;893047288
679;249	3;884486594
648;826	3;882212526
916;194	4;880843997
798;28	4;875638354
23;423	3;874786488
594;245	3;874780909
697;456	3;882622287
921;411	2;879380142
805;476	1;881705592
83;728	4;880308909
805;525	4;881696335
634;1067	4;875729069
773;152	5;888539398
785;288	3;879438537
763;509	5;878920895
429;529	4;882385243
889;511	4;880178183
674;678	3;887762480
659;178	5;891332261
902;306	4;879463212
881;27	3;876538953
38;1016	5;892429542
551;393	5;892782901
919;112	3;875289417
547;302	5;891282575
634;690	3;877368446
707;1022	3;879439088
303;47	5;879467959
596;300	4;883539011
588;202	1;890015500
518;289	4;876823804
504;202	3;887909347
697;742	3;882622044
437;1006	3;881001472
216;81	4;880233726
580;286	4;884124750
712;716	5;874730370
437;52	3;880141402
899;79	5;884122278
927;1229	3;879197198
764;284	4;876243015
773;209	5;888539425
57;50	5;883697105
722;333	5;891279945
488;178	4;891294158
894;252	3;879896897
707;782	3;886288263
749;986	3;878850107
908;484	4;879722361
437;172	4;880140257
43;274	5;883955441
934;664	4;891193331
889;117	4;880177154
11;58	3;891904596
804;22	5;879444407
643;403	3;891449534
775;900	3;891032956
710;343	3;882063327
731;527	5;886184682
64;591	4;889740394
643;325	2;891446581
538;642	3;877107633
886;939	4;876031765
899;168	4;884121799
393;483	4;889554540
705;1544	4;883427691
608;1063	5;880405659
170;294	3;884705913
447;235	2;878854605
927;1093	4;879177243
943;195	4;888639407
734;313	4;891022311
880;1210	4;880243790
648;472	3;882211965
435;271	4;884130671
796;776	4;893219065
852;50	5;891036414
671;1491	1;884034132
889;300	3;880176620
804;1016	4;879441099
754;282	4;879451804
717;825	2;884642558
666;237	3;880313391
916;472	3;880843697
2;272	5;888979061
741;66	3;891018266
663;410	3;889492759
87;174	5;879875736
479;169	5;879460917
374;96	4;880938870
940;310	3;884800966
11;301	4;891902157
389;199	5;880165388
860;690	4;876750421
524;275	3;884832616
286;16	3;876521809
773;432	4;888539232
857;258	5;883432193
871;307	3;888192315
830;29	1;891899476
919;458	2;875289212
417;515	4;879646225
328;121	4;885048266
870;276	4;889717102
627;468	2;879530408
734;496	5;891025523
551;125	4;892783791
479;756	1;879462203
751;394	4;889297640
630;273	5;885666779
506;218	3;874873615
303;4	4;879467936
432;282	5;889416456
913;25	3;881366974
908;111	3;879723073
846;849	3;883950129
739;195	5;886958939
506;604	4;874873528
904;300	4;879735109
886;239	3;876032635
618;1212	2;891309410
666;657	4;880139642
387;204	2;886479771
697;246	5;882622798
766;403	3;891310444
781;318	3;879634124
938;151	4;891356679
788;199	5;880868673
764;56	4;876244472
666;92	3;880139493
751;154	3;888871900
871;1024	3;888192689
922;746	4;891451143
648;635	2;884883476
815;86	5;878693989
23;116	5;874784466
334;496	3;891547040
633;147	4;875325740
899;254	2;884122845
796;66	5;893047241
788;141	3;880869984
334;208	5;891546405
899;83	4;884121214
94;365	3;891722383
676;222	4;892686273
846;4	5;883948908
422;218	4;879744086
791;754	4;879448086
871;1137	3;888193541
654;147	3;887863488
387;100	5;886484336
894;343	2;883518895
38;35	5;892433801
870;332	2;879982785
540;274	4;882157662
706;258	4;880997001
354;971	3;891217482
551;310	4;892775516
800;289	4;887646980
354;196	3;891218457
603;313	5;891956091
303;559	4;879467670
919;244	2;875289025
763;55	4;878917384
715;471	4;875962202
751;709	4;889132929
216;210	4;880235229
456;1107	4;881375587
916;509	4;880844312
387;172	4;886480206
893;240	4;874828864
738;189	4;875351404
279;687	4;878793072
785;152	4;879439527
540;286	4;882156584
871;202	4;888193385
627;942	2;879530408
276;334	4;877935456
642;54	4;886206959
2;278	3;888551647
878;165	4;880866241
525;14	3;881086078
591;435	4;891031724
906;544	4;879435664
763;153	4;878915692
791;301	3;879448035
314;477	3;877886375
600;174	4;888451665
524;1048	4;884627594
764;237	4;876243440
754;292	3;879451958
328;911	3;893195879
844;97	3;877386855
924;421	4;885458060
827;302	4;882201356
389;486	4;880086971
911;205	3;892839454
452;661	4;875261747
793;248	4;875103875
751;82	4;889133334
459;409	2;879563796
709;50	5;879846489
424;276	2;880859623
749;215	4;878847172
488;89	4;891294854
158;210	4;880134296
940;343	2;884801246
326;427	4;879875483
586;234	3;884060614
936;253	5;886832454
715;2	3;875964926
303;615	4;879467413
276;245	3;877935446
478;393	4;889397306
625;192	2;892000438
489;338	3;891448200
880;849	3;880167918
659;1267	3;891385689
791;245	4;879448087
885;154	3;885713434
709;1059	5;879847945
871;1022	3;888192689
144;100	5;888104063
276;567	3;874792794
788;118	3;880870335
387;191	4;886479610
642;411	5;885605834
665;135	4;884294880
455;239	3;879111397
344;628	4;884899442
844;184	3;877387769
303;287	4;879485203
452;102	2;875560150
455;200	5;879111092
679;215	3;884487999
305;505	3;886323006
895;301	4;879437793
279;30	2;877756984
672;284	4;879789030
885;588	4;885714820
796;761	3;893048622
741;181	4;891036681
705;82	5;883427663
577;215	5;880474556
663;978	4;889492614
479;485	3;879460844
927;105	1;879181879
568;178	4;877907327
880;793	4;880174677
648;1258	2;884366613
618;73	3;891309440
664;497	3;878092649
798;275	4;875295842
886;200	3;876031573
83;756	4;883867791
316;582	5;880854539
592;235	3;882608662
568;100	4;877907281
764;4	3;876245421
456;402	2;881375416
449;475	5;879958603
830;501	3;891561474
936;93	5;886833795
919;976	2;875289453
487;803	2;884045297
771;97	1;880659919
906;676	5;879435415
899;479	4;884121612
592;480	4;882955662
397;243	1;875063613
931;690	4;891036003
710;346	4;883705502
22;50	5;878887765
378;323	3;890572396
538;483	5;877109932
542;780	3;886533003
279;180	2;875308670
788;679	2;880871057
707;1545	2;886288189
934;161	4;891193290
851;79	4;875731722
742;100	5;881335492
886;558	3;876031656
889;252	3;880177503
738;179	3;875353869
830;161	4;891561870
764;125	4;876243795
712;432	4;874730056
610;755	5;888703710
916;49	3;880845673
709;427	4;879846489
922;550	3;891450805
590;274	3;879439256
721;988	3;877137598
391;194	4;877399486
506;2	4;874874850
504;282	4;887831838
851;915	5;893090752
796;880	3;892611840
406;97	5;879446639
931;220	3;891037046
880;584	3;880242933
851;455	3;875730379
751;433	3;889134186
447;1009	4;878854876
757;231	2;888466614
757;258	5;888443306
943;27	4;888639954
796;414	3;892663044
453;790	4;877561800
616;748	3;891224840
605;12	4;881016144
630;15	3;885666718
184;368	1;889908104
665;88	3;884294552
624;1067	4;879793330
669;190	3;892550170
894;979	3;880416473
738;173	5;875350012
748;169	4;879454848
417;779	2;879649577
798;82	4;875915855
934;389	3;891195811
796;409	3;893219122
616;895	3;891224644
320;1291	3;884749172
878;175	2;880869911
308;629	4;887738894
796;1299	2;892676043
85;42	3;879453876
316;100	4;880854083
773;428	4;888539512
559;566	5;891034688
500;740	3;883865632
62;72	3;879375762
894;475	3;880416176
880;29	2;880167965
788;1407	3;880871717
919;100	5;875288522
796;194	4;892662826
738;732	3;875350316
912;611	3;875965830
566;134	5;881649853
70;79	4;884149453
732;332	5;882589819
642;416	5;886455469
717;1282	4;884642762
622;227	3;882592815
382;496	3;875946945
625;91	4;891263057
545;679	2;879899438
912;654	3;875966027
718;255	4;883348773
721;286	5;877137285
921;815	5;879379942
669;290	2;892549820
714;117	5;892777876
880;392	3;880242475
666;172	3;880139090
560;93	3;879976559
387;178	3;886483824
798;14	2;875295930
