224;29	3;888104457
655;93	3;888474986
814;667	2;885411204
782;880	4;891498322
853;340	1;879364744
655;1388	3;887477336
26;936	4;891352136
727;1185	1;883711847
601;195	3;876348611
868;429	2;877103834
774;566	2;888557277
682;721	4;888518937
682;180	3;888516979
537;1011	3;886030416
401;482	4;891033343
833;378	3;875124648
774;743	1;888558623
561;709	3;885808824
790;258	3;884461387
693;566	2;875483473
795;72	3;883252003
653;1136	2;880152759
405;665	1;885548094
537;591	3;886030051
646;880	3;888529127
653;620	3;880153740
719;300	2;888449132
865;473	3;880144194
866;896	2;891221006
847;419	3;878941027
497;928	3;879361744
639;949	3;891240868
181;544	1;878962919
194;199	4;879521329
824;259	4;877020927
102;1	3;883748352
774;530	5;888557197
100;751	4;891374868
787;313	5;888979547
828;475	4;891035724
778;216	3;890726264
683;354	3;893286347
930;106	4;879535392
13;515	2;881515193
769;1093	3;885423632
868;327	4;877103039
363;301	3;891493918
100;271	3;891375260
745;9	4;880122809
646;1313	3;888529180
787;286	3;888979007
13;9	3;882140205
682;27	3;888518104
681;292	4;885409883
650;257	3;891384844
275;679	3;880315080
234;447	3;892336047
561;928	2;885810330
854;411	2;882813143
843;143	2;879447757
896;179	2;887159630
833;517	2;875133633
693;654	3;875483381
774;97	2;888556600
933;50	4;874854383
293;712	2;888907603
683;315	4;893285557
782;890	1;891498865
933;578	1;874939230
655;137	4;892333972
896;29	2;887160916
843;170	1;879446863
933;184	1;874938850
756;66	4;874829705
774;1215	1;888558623
206;326	1;888179713
865;744	4;880144024
795;17	2;883252686
820;286	4;887954853
655;298	4;887425564
727;1250	1;883713760
914;1259	1;887123886
733;116	4;879535368
930;523	2;879535574
910;254	1;881421240
752;995	4;891208261
790;582	3;885156852
790;275	4;884461774
561;588	2;885809197
933;627	2;874854874
930;1	3;879534525
847;1031	2;878941005
847;820	1;878939375
795;68	3;883253137
933;38	2;874939185
660;298	2;891198441
207;1170	2;875506807
708;1049	2;877326086
561;385	2;885810144
655;889	3;888474285
497;1041	3;879310473
683;914	2;893283104
617;192	5;883788900
708;676	3;892719172
181;1352	1;878962240
26;282	4;891373086
149;333	1;883512591
896;637	2;887160041
930;116	5;879535392
843;74	2;879448830
865;685	3;880144071
445;271	1;891199458
727;98	4;883710152
537;518	4;886031105
910;174	5;880822060
865;108	1;880143680
803;538	4;880054834
655;1118	3;887473605
561;651	3;885807574
868;378	2;877108056
650;290	2;891387979
102;684	2;888802176
843;196	2;879446806
655;279	3;888685989
102;1076	2;883748527
787;351	3;888979657
639;14	5;891239813
194;712	3;879555147
727;252	2;883709438
824;243	1;877021002
683;127	4;893286501
693;546	1;875483234
863;895	5;889289385
155;322	2;879371261
690;69	5;881179293
650;520	4;891369759
724;323	2;883757874
933;39	3;874854100
617;17	1;883789507
653;1035	2;880153099
655;196	3;888685556
782;752	4;891497793
910;597	3;881421048
833;819	1;875133458
930;14	4;879535392
13;218	1;882396869
868;1240	5;877107284
268;840	2;875744357
502;307	4;883701980
814;447	3;885411030
933;164	2;874854461
896;952	4;887159012
756;151	4;874830550
224;147	3;888103646
363;1013	3;891499875
774;518	1;888556746
650;145	3;891387953
896;129	4;887159531
837;277	2;875722169
537;19	4;886030051
578;300	4;887229386
405;550	2;885547909
179;347	3;892151064
655;559	2;887472965
896;164	4;887159321
222;597	1;877564076
552;111	3;879222238
26;1013	1;891383836
896;43	3;887161171
933;834	1;874938878
868;55	5;877106505
650;176	4;891369798
847;603	3;878939876
795;583	4;883250168
655;1628	2;888729735
698;214	1;886367874
653;393	2;880152426
774;211	3;888555897
774;62	2;888557520
537;792	3;886030805
537;978	2;886029841
601;406	2;876350998
828;462	3;891036630
490;289	1;875427021
727;1615	1;883709884
405;174	5;885544739
617;164	1;883789664
234;1003	2;892334267
454;732	4;888267560
896;654	3;887159895
650;614	3;891385876
102;316	3;889362833
13;870	3;882397271
854;197	4;882813797
896;1028	2;887160554
293;432	5;888906516
617;441	3;883789590
910;210	4;881421309
194;654	2;879522445
854;121	1;882813074
653;1087	2;880153207
463;985	1;877386923
399;1060	3;882510269
463;936	2;890460826
698;419	3;886367474
727;616	2;883713348
693;402	3;883975558
733;1117	2;879536659
699;202	3;878883112
660;87	2;891199133
933;435	4;874854251
497;1615	3;879310650
281;259	3;881200789
900;117	2;877833029
930;411	1;879535272
521;231	2;885254307
847;928	3;878939375
900;205	4;877833712
194;575	1;879554453
454;511	3;881960173
655;915	4;891817435
795;747	3;883252630
782;348	4;891498213
646;352	1;888529153
730;1	4;880310285
847;507	3;878940161
405;641	1;885546201
854;11	5;882814570
865;95	1;880235059
496;1041	1;876068615
682;172	5;888522417
537;501	3;886032000
100;898	4;891375454
896;473	2;887161393
843;521	2;879446359
49;208	4;888068715
653;188	5;878854145
561;531	1;885807215
655;1636	4;887473570
814;635	2;885411749
561;357	3;885807612
3;340	5;889237455
442;738	3;883389164
933;597	1;874939230
869;25	2;884491767
699;117	4;879148051
101;595	2;877136391
451;748	4;879012550
814;201	2;885410957
896;710	4;887159657
21;858	1;874951858
847;66	3;878941398
401;203	4;891033288
650;71	3;891386755
910;181	1;880821033
246;477	4;884921767
650;559	3;891387520
110;569	4;886988321
727;371	2;883712193
49;225	2;888068651
49;256	4;888066215
745;127	2;880122986
26;328	2;891348011
843;357	2;879446502
790;721	3;885157017
161;118	2;891172421
727;748	4;883708119
631;877	2;888465131
693;1090	4;875483564
110;67	3;886989566
682;1153	3;888517869
910;831	1;881421142
26;1010	2;891377609
653;265	4;878866995
896;1681	3;887160722
699;1009	4;878882668
655;1638	3;887488947
275;228	4;876198296
708;1028	2;877326217
690;154	3;881179222
774;88	1;888556193
933;69	4;874854009
617;515	3;883788782
795;226	3;883251800
854;1284	2;882812961
228;275	3;889388521
708;1040	2;877326037
752;678	3;891208299
194;399	2;879528454
561;206	3;885809506
497;249	5;879309734
914;216	3;887122324
653;447	2;880606620
653;238	1;878866604
655;716	2;888475101
410;352	3;888626682
526;272	5;885681860
833;1070	5;875038987
813;893	3;883752708
933;204	3;874854723
655;1137	3;888474807
795;210	4;880567593
463;690	4;877384802
693;28	2;875482280
730;1012	5;880310426
639;835	4;891240543
762;111	2;878719371
660;679	2;891201069
843;596	3;879448486
896;966	4;887159531
401;634	1;891033319
933;154	2;874938389
915;750	4;891030070
847;455	2;878775647
234;190	3;892079190
537;284	3;886030347
752;1243	4;891207939
854;89	4;882814467
733;1132	4;879536488
925;288	5;884633224
847;135	4;878941144
626;292	1;878771281
900;136	2;877833712
727;451	5;883712681
463;1216	3;877387935
727;538	3;883708066
561;69	1;885807215
639;509	3;891239271
399;182	4;882342570
40;302	3;889041283
933;62	1;874854994
561;514	4;885807713
847;228	4;878940383
13;135	5;882139541
655;1284	2;887477511
833;1427	3;875131974
653;144	3;878867346
698;607	2;886368545
222;1291	2;877564031
930;274	4;879534803
933;42	1;874853635
399;100	3;882509855
207;1023	3;875506634
425;4	4;878738290
833;931	4;879818760
693;636	1;875483473
745;936	1;880122907
868;520	4;877103756
795;926	2;880561783
863;343	5;889289328
425;300	2;878737512
782;1667	3;891500110
896;461	3;887159069
682;288	4;888516814
843;222	3;879443837
787;749	4;888979657
854;222	4;882812492
363;260	2;891494049
544;327	2;884795516
833;357	4;875038709
833;447	5;875224309
497;177	4;879310762
803;260	3;880055454
682;527	3;888517168
693;135	4;875482524
650;159	3;891370093
254;405	3;886471522
782;293	2;891499278
727;385	3;883710994
795;222	3;880558122
920;268	3;884220163
896;774	3;887159973
49;904	2;888065527
650;162	3;891382928
868;679	3;877109748
502;266	3;883702255
405;385	1;885547910
896;307	3;887157636
595;547	4;886922069
646;895	3;888528978
486;532	4;879874871
854;275	4;882814571
833;577	1;875135113
650;489	3;891387277
13;756	2;886302858
269;825	1;891456033
451;258	4;879012343
896;1112	3;887161393
843;211	2;879446255
833;179	5;875124181
13;8	4;882140001
727;930	3;883709802
795;755	3;883254564
13;285	5;882139937
727;578	3;883711897
682;216	4;888521381
17;269	4;885165619
405;1043	1;885547644
537;493	4;886030707
490;24	4;875428765
833;646	5;875123427
13;260	1;882140848
486;1142	5;879874725
724;749	4;883757670
782;1278	4;891499278
925;559	3;884717963
222;162	2;878184087
833;1274	1;878078280
246;240	3;884923547
650;265	4;891370031
795;473	2;880561783
933;117	2;874939157
82;134	4;878769442
269;237	2;891446368
561;185	4;885807173
868;95	2;877108302
790;97	2;885155770
866;313	1;891220955
446;340	2;879786691
863;750	4;889288973
380;318	4;885478624
116;596	5;876452854
399;404	3;882344684
490;987	3;875428702
896;1119	3;887160040
683;678	1;893283948
650;173	5;891369520
587;292	3;892871141
561;133	3;885807888
727;12	5;883710598
399;232	2;882350431
813;326	3;883752380
843;422	2;879448431
837;926	1;875722371
617;427	4;883789042
483;228	5;878953485
490;1012	3;875428416
207;805	3;882081278
847;652	5;878941005
833;201	4;875134150
268;1016	3;875742470
405;1220	3;885546202
698;174	3;886367337
933;121	3;874855138
5;419	3;875636815
782;936	3;891500110
910;222	4;880822060
868;100	5;877103935
399;366	3;882345271
552;300	4;879220610
863;316	5;889289419
17;276	4;885272654
896;559	3;887160187
843;530	3;879444670
363;496	4;891494563
698;121	2;886368545
865;405	2;880144194
873;875	1;891392577
682;332	4;888518320
655;22	2;888474424
639;516	4;891240678
463;476	3;877385664
653;1101	2;878866755
933;172	2;874939031
601;15	1;876347040
782;895	4;891497964
930;50	2;879534410
639;953	2;891239407
833;761	2;879818719
682;431	4;888520799
790;1040	2;884462954
49;715	3;888069040
561;617	4;885808738
521;68	4;886061689
509;309	2;883590609
792;508	2;877910478
201;7	3;884112201
896;660	5;887159872
653;571	1;880153406
655;762	2;888984255
222;64	5;878183136
774;708	2;888556893
727;1028	2;883712016
761;151	2;876190394
828;20	2;891035969
510;873	3;887667780
868;7	5;877104157
537;208	4;886031297
405;1480	2;885549005
863;347	2;889289067
854;132	5;882813877
655;57	3;887427743
405;1005	1;885549407
655;865	4;887523909
930;275	4;879534550
915;286	4;891030032
13;525	5;882140624
724;898	1;883757784
15;845	2;879456108
609;750	4;886895397
380;302	5;885477742
601;284	4;876347523
782;937	1;891498918
833;824	1;875134843
863;271	4;889289191
49;1073	5;888066424
660;179	4;891200073
833;267	1;875655669
655;543	3;887474050
399;123	2;882340807
561;144	3;885807547
708;222	5;892719172
570;327	4;881262795
451;321	3;879012470
795;79	2;880568325
854;855	4;882814063
933;823	2;874854813
863;887	3;889289328
445;151	4;891200869
832;307	4;888259231
201;583	1;884112352
509;294	2;883590972
537;894	1;886029526
363;42	2;891495070
13;793	5;882141841
774;265	3;888557237
869;315	3;884490332
868;133	2;877108302
833;523	3;875133840
736;324	3;878708991
795;105	1;883774317
900;129	4;877833080
363;652	4;891495143
933;284	2;874854294
868;222	3;877108989
693;77	2;875482860
510;324	1;887667618
774;199	4;888556517
483;9	2;878952471
778;226	4;890670638
446;299	2;879787149
854;742	2;882812960
646;286	3;888528927
181;1317	1;878962086
896;219	3;887160500
254;526	3;886472609
405;806	1;885545974
653;1244	3;878854769
790;470	4;885158547
868;234	4;877103935
682;1267	3;888517627
363;273	3;891495630
774;567	1;888557772
617;547	1;883789464
920;245	2;884220131
828;961	2;891038222
896;1011	2;887160296
655;222	2;887650944
920;258	4;884220094
756;9	2;874828453
405;428	1;885547314
497;642	3;879362041
454;589	2;888267487
63;181	3;875747556
699;294	3;878881676
795;658	2;883251696
655;1011	3;887651060
234;1460	3;892335460
445;933	1;891200390
181;281	2;878963038
531;908	1;887048836
653;431	4;878854666
896;58	3;887159531
699;106	3;886568066
269;1478	1;891448643
750;1280	1;879445877
682;540	2;888521291
727;802	2;883712780
655;513	3;891585504
832;748	3;888259984
181;1358	1;878962120
537;371	3;886031407
653;1046	1;880151580
486;1610	2;879874811
537;270	3;886028498
537;496	4;886030831
869;696	2;884493021
719;510	4;879360493
756;300	4;874826502
866;272	2;891221006
655;673	3;887523427
782;749	4;891498079
254;842	3;886475952
399;29	3;882349198
896;763	2;887161199
13;116	5;882140455
82;435	5;878769409
336;238	3;877757700
425;33	4;878738435
490;222	3;875427103
920;340	4;884219993
896;1208	3;887160339
246;658	4;884923329
724;332	4;883757670
693;9	3;875481856
682;403	3;888517792
790;328	3;884461023
401;663	1;891033549
497;73	3;879362858
896;809	2;887160771
782;885	3;891498766
405;1306	1;885546529
863;289	4;889289457
914;402	5;887124376
617;558	3;883789425
655;847	2;891585279
868;710	3;877103320
782;350	4;891498641
49;12	4;888068057
496;217	5;876073320
814;184	3;885411073
774;1274	1;888557557
693;178	5;875482309
445;1009	2;891200321
655;961	3;888685735
832;313	5;888258754
896;665	1;887235690
900;864	2;877833000
854;472	1;882813143
275;227	3;876198296
896;715	3;887159895
843;62	4;879444891
650;226	3;891370031
795;144	4;881265483
655;715	3;887476942
828;116	4;891035724
869;1014	4;884493279
425;97	2;890347247
761;243	3;876189749
854;509	4;882814333
847;77	4;878941421
933;483	4;874854424
207;238	2;876079087
930;281	4;879535056
933;424	1;874938833
451;885	1;879012890
655;954	2;887428031
814;145	2;885411749
269;940	1;891451908
708;352	1;892718596
719;427	4;883354106
933;67	1;874938430
833;336	2;878078056
336;50	4;877759224
896;470	2;887159531
873;259	1;891392698
653;441	3;890181186
752;1279	3;891208491
655;1645	4;892871225
854;185	4;882813877
790;317	4;885155949
293;558	3;888906143
868;588	1;877106421
405;972	1;885546445
727;22	4;883710236
839;130	3;875753029
617;559	1;883789507
405;1208	1;885546577
405;638	1;885549589
896;399	1;887161151
896;241	5;887158791
521;79	4;884477656
774;413	1;888559013
683;607	5;893286207
552;845	3;879222368
854;286	1;882811742
660;121	2;891197954
683;346	4;893286347
483;473	3;878953090
650;151	3;891387418
486;246	3;879874545
896;260	2;887157732
246;384	2;884923632
693;662	4;875482604
814;98	4;885410957
405;877	1;885549903
650;2	3;891381709
26;248	3;891377468
601;9	4;876347196
222;1206	2;878184899
683;513	5;893286208
933;234	3;874853957
730;685	2;880310569
13;141	2;890705034
727;209	3;883710186
843;633	3;879447285
234;1185	3;892335951
682;728	3;888522021
925;325	4;884633349
896;489	5;887159674
920;313	5;884219701
425;293	4;878738992
405;176	1;885547909
5;375	3;875637587
683;328	2;893283728
13;182	5;882139347
26;323	2;891349184
833;250	3;875036499
787;288	1;888979236
847;716	3;878941370
650;131	3;891372258
181;1137	1;878962392
699;323	4;879147366
896;2	3;887160000
896;480	3;887158185
693;58	3;875482477
537;12	3;886031074
224;126	3;888103704
778;219	3;890727129
745;10	5;880123905
719;520	5;879360466
833;58	2;875124495
910;628	1;880821319
660;79	2;891199348
833;4	3;875123781
865;763	1;880143680
693;50	3;875483881
727;827	3;883709839
727;229	2;883711476
463;1199	1;889937778
833;940	2;875134411
839;845	4;875752237
336;579	3;877757373
639;165	3;891239658
490;458	3;875428417
20;82	4;879669697
778;423	1;890803860
843;234	4;879443297
660;123	2;891198109
822;1	4;891037291
63;121	1;875748139
682;42	5;888518979
363;100	5;891495070
756;588	4;874829258
639;356	2;891239380
578;325	1;888957735
896;387	2;887159368
653;42	2;880151818
690;72	2;881177553
900;237	4;877832803
653;410	1;878855024
933;227	1;874939078
49;235	2;888068990
682;284	4;888519725
896;313	4;887235122
869;151	5;884493279
682;765	4;888523581
646;288	3;888529127
575;168	5;878148358
683;331	2;893283728
847;204	4;878939912
405;1382	1;885549790
790;213	3;885156336
537;1147	3;886031473
708;457	4;892718965
896;1622	2;887160296
201;239	1;884140275
655;956	3;888984538
933;11	4;874853899
660;1133	2;891201419
683;289	4;893286260
930;690	3;879534335
650;144	3;891381585
526;258	3;885681860
790;90	2;885157440
650;443	5;891369982
682;209	3;888521381
782;328	5;891498030
181;273	1;878962774
868;1076	1;877111487
933;7	4;874854190
756;622	3;874830790
222;410	2;877563326
405;79	5;885544798
655;1173	2;887431157
896;845	3;887159531
843;180	3;879447234
769;1322	2;885424730
865;946	1;880235099
896;42	4;887160000
761;1558	1;876190511
708;740	5;877325687
660;419	2;891199348
837;950	2;875722169
15;225	3;879456447
865;411	1;880144153
933;180	5;874854723
845;904	3;885409374
561;492	4;885807369
839;1	4;875751723
896;642	2;887160702
262;747	4;879793641
854;709	4;882814395
655;153	2;887523641
814;7	4;885411073
814;358	2;885410837
778;168	5;890670560
655;54	2;887430746
681;538	3;885409516
336;746	3;877758103
854;123	1;882812406
727;83	5;883710889
561;160	3;885808904
795;154	3;881529904
521;174	4;884478721
866;303	4;891221165
5;373	3;875635907
483;258	4;878950353
49;404	3;888067765
454;387	2;888267279
650;174	4;891369479
755;301	3;882569771
727;472	2;883709374
181;880	1;878961668
847;195	4;878940301
660;444	2;891201948
847;172	4;878939803
843;431	3;879443763
933;576	1;874939185
526;313	5;885681934
727;96	4;883710152
727;363	3;883709641
655;1012	3;888474357
832;678	2;888259984
910;405	4;881420841
682;692	3;888519207
102;272	3;888112484
650;378	3;891383879
854;431	3;882813726
933;410	3;874854383
843;161	2;879444891
782;1589	3;891500028
698;133	2;886367586
537;703	3;886031859
733;933	1;879535752
104;9	2;888465201
653;1231	2;880153349
405;660	2;885546247
699;475	4;878882667
405;389	2;885548932
925;219	3;884718099
682;1221	3;888517265
752;1463	4;891208261
868;589	4;877106421
234;623	2;892318107
631;332	3;888465180
655;45	3;891585477
650;474	4;891385315
682;24	4;888522575
822;189	4;891037394
854;482	3;882813761
201;195	3;884111397
828;463	2;891036717
865;418	1;880235099
727;379	2;883712805
854;811	3;882814091
854;628	2;882812451
653;76	3;880150702
896;386	3;887161172
681;270	1;885409370
839;1245	4;875752408
637;1060	2;882904148
920;301	2;884220058
933;79	3;874853819
713;300	2;888881939
774;525	2;888558305
